contract_id,member_id,insurance_id,last_payment_date,start_date,end_date,contract_days,total_premium,status,contractor,is_reviewed
17510-0181,56d43b3e-8f87-4,INS010102,2023-11-17 00:00:00,2023-11-17 00:00:00,2023-11-22 00:00:00,5,50000,만기,황현주,1
17510-0182,ab3d548b-a0a1-4,INS010103,2024-09-07 00:00:00,2024-09-07 00:00:00,2024-09-14 00:00:00,7,70000,만기,한영철,1
17510-0183,af9edcd4-6a16-4,INS010104,2024-01-04 00:00:00,2023-12-29 00:00:00,2024-01-05 00:00:00,7,70000,만기,김성현,0
17510-0184,c4845692-4454-4,INS010102,2024-06-03 00:00:00,2024-06-02 00:00:00,2024-06-06 00:00:00,4,40000,만기,홍서연,1
17510-0185,b0260480-bd74-4,INS010103,2024-02-22 00:00:00,2024-02-21 00:00:00,2024-02-27 00:00:00,6,60000,만기,김민재,0
17510-0186,f3ec5fdb-5212-4,INS010103,2023-12-07 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00,1,10000,만기,김지은,1
17510-0187,4c80d966-22b5-4,INS010104,2023-10-09 00:00:00,2023-10-08 00:00:00,2023-10-10 00:00:00,2,20000,만기,김서연,1
17510-0188,c9d46667-49c0-4,INS010102,2024-05-30 00:00:00,2024-05-30 00:00:00,2024-06-01 00:00:00,2,20000,만기,김은지,1
17510-0189,a34fea55-4915-4,INS010103,2024-09-07 00:00:00,2024-09-07 00:00:00,2024-09-08 00:00:00,1,10000,만기,김예은,0
17510-0190,e99ef877-ffdd-4,INS010103,2024-03-13 00:00:00,2024-03-12 00:00:00,2024-03-19 00:00:00,7,70000,만기,오춘자,1
17510-0191,7dc4fac6-7104-4,INS010101,2024-06-17 00:00:00,2024-06-16 00:00:00,2024-06-21 00:00:00,5,50000,만기,이중수,1
17510-0192,d569d4c5-45ab-4,INS010102,2023-10-31 00:00:00,2023-10-30 00:00:00,2023-11-01 00:00:00,2,20000,만기,김수민,0
17510-0193,620af627-80d5-4,INS010104,2024-04-04 00:00:00,2024-04-01 00:00:00,2024-04-05 00:00:00,4,40000,만기,김숙자,1
17510-0194,c17be83f-3d6e-4,INS010103,2024-03-23 00:00:00,2024-03-23 00:00:00,2024-03-24 00:00:00,1,10000,만기,김은서,0
17510-0195,1f9d9907-d197-4,INS010103,2024-07-06 00:00:00,2024-07-02 00:00:00,2024-07-06 00:00:00,4,40000,만기,김혜진,0
17510-0196,18d0368d-16f9-4,INS010102,2023-10-06 00:00:00,2023-10-02 00:00:00,2023-10-09 00:00:00,7,70000,만기,최현숙,1
17510-0197,faadbade-7193-4,INS010101,2024-05-31 00:00:00,2024-05-25 00:00:00,2024-06-01 00:00:00,7,70000,만기,최민수,1
17510-0198,50d4669c-1001-4,INS010102,2023-11-05 00:00:00,2023-11-05 00:00:00,2023-11-11 00:00:00,6,60000,만기,김채원,0
17510-0199,fdff210e-4d21-4,INS010103,2024-04-19 00:00:00,2024-04-16 00:00:00,2024-04-19 00:00:00,3,30000,만기,박채원,0
17510-0200,acc1a532-7641-4,INS010102,2023-10-29 00:00:00,2023-10-29 00:00:00,2023-11-04 00:00:00,6,60000,만기,김상철,0
17510-0201,56d43b3e-8f87-4,INS010102,2024-06-05 00:00:00,2024-06-03 00:00:00,2024-06-07 00:00:00,4,40000,만기,황현주,1
17510-0202,0c1abfdf-4fed-4,INS010104,2024-06-06 00:00:00,2024-06-06 00:00:00,2024-06-10 00:00:00,4,40000,만기,김예진,1
17510-0203,aec3223e-656c-4,INS010102,2024-03-24 00:00:00,2024-03-23 00:00:00,2024-03-24 00:00:00,1,10000,만기,구동현,0
17510-0204,b3cf5ee4-4e17-4,INS010101,2023-10-25 00:00:00,2023-10-20 00:00:00,2023-10-27 00:00:00,7,70000,만기,서건우,0
17510-0205,e8630003-c404-4,INS010103,2024-09-24 00:00:00,2024-09-20 00:00:00,2024-09-27 00:00:00,7,70000,만기,정지혜,1
17510-0206,53a90f3f-0257-4,INS010102,2024-08-09 00:00:00,2024-08-05 00:00:00,2024-08-12 00:00:00,7,70000,만기,이성민,1
17510-0207,e29c13ac-57cc-4,INS010104,2024-02-02 00:00:00,2024-01-29 00:00:00,2024-02-02 00:00:00,4,40000,만기,이상철,0
17510-0208,dfe71ece-0285-4,INS010101,2023-11-13 00:00:00,2023-11-13 00:00:00,2023-11-17 00:00:00,4,40000,만기,김현우,1
17510-0209,8503d2e7-9b36-4,INS010101,2024-07-17 00:00:00,2024-07-17 00:00:00,2024-07-18 00:00:00,1,10000,만기,최현숙,0
17510-0210,1d313f9e-d011-4,INS010102,2024-09-18 00:00:00,2024-09-17 00:00:00,2024-09-21 00:00:00,4,40000,만기,최준영,1
17510-0211,429fbb6a-cf4a-4,INS010102,2023-11-03 00:00:00,2023-11-02 00:00:00,2023-11-05 00:00:00,3,30000,만기,류미숙,0
17510-0212,377dc876-7fbe-4,INS010101,2023-12-09 00:00:00,2023-12-09 00:00:00,2023-12-15 00:00:00,6,60000,만기,박영순,0
17510-0213,7669eb84-1e3d-4,INS010102,2024-02-05 00:00:00,2024-02-01 00:00:00,2024-02-08 00:00:00,7,70000,만기,이옥자,1
17510-0214,b76d2fc9-52cf-4,INS010104,2024-02-20 00:00:00,2024-02-16 00:00:00,2024-02-22 00:00:00,6,60000,만기,이옥순,0
17510-0215,429fbb6a-cf4a-4,INS010104,2024-03-18 00:00:00,2024-03-18 00:00:00,2024-03-19 00:00:00,1,10000,만기,류미숙,1
17510-0216,79c84aab-160b-4,INS010101,2024-05-15 00:00:00,2024-05-15 00:00:00,2024-05-20 00:00:00,5,50000,만기,김지아,1
17510-0217,e29c13ac-57cc-4,INS010103,2023-12-21 00:00:00,2023-12-21 00:00:00,2023-12-23 00:00:00,2,20000,만기,이상철,1
17510-0218,c15b60f3-39ab-4,INS010102,2024-07-25 00:00:00,2024-07-25 00:00:00,2024-07-26 00:00:00,1,10000,만기,손상철,0
17510-0219,f58e70c6-7006-4,INS010101,2023-12-29 00:00:00,2023-12-29 00:00:00,2024-01-05 00:00:00,7,70000,만기,이도윤,1
17510-0220,3e9aba1d-83f8-4,INS010103,2024-09-25 00:00:00,2024-09-21 00:00:00,2024-09-25 00:00:00,4,40000,만기,김민수,0
17510-0221,3c9bf8ca-b5e0-4,INS010102,2023-11-16 00:00:00,2023-11-16 00:00:00,2023-11-19 00:00:00,3,30000,만기,김미숙,1
17510-0222,2f21dea3-8d18-4,INS010102,2024-04-19 00:00:00,2024-04-17 00:00:00,2024-04-19 00:00:00,2,20000,만기,이진호,0
17510-0223,3c2f914b-367b-4,INS010102,2024-06-29 00:00:00,2024-06-29 00:00:00,2024-07-02 00:00:00,3,30000,만기,백옥자,1
17510-0224,03c61101-d8ec-4,INS010102,2024-08-20 00:00:00,2024-08-18 00:00:00,2024-08-22 00:00:00,4,40000,만기,장현정,0
17510-0225,896c9b80-c5e4-4,INS010102,2024-03-14 00:00:00,2024-03-14 00:00:00,2024-03-15 00:00:00,1,10000,만기,김성현,1
17510-0226,24f20d8c-eaed-4,INS010104,2024-06-01 00:00:00,2024-05-31 00:00:00,2024-06-01 00:00:00,1,10000,만기,이재호,1
17510-0227,0c712dbd-3989-4,INS010101,2023-12-13 00:00:00,2023-12-09 00:00:00,2023-12-15 00:00:00,6,60000,만기,박민재,1
17510-0228,45bf83d3-eb5d-4,INS010104,2024-07-04 00:00:00,2024-07-04 00:00:00,2024-07-06 00:00:00,2,20000,만기,김정훈,1
17510-0229,352e8fb6-504d-4,INS010104,2024-02-08 00:00:00,2024-02-08 00:00:00,2024-02-10 00:00:00,2,20000,만기,이지영,0
17510-0230,1cca47b7-b4a2-4,INS010103,2023-11-26 00:00:00,2023-11-21 00:00:00,2023-11-26 00:00:00,5,50000,만기,박영희,1
17510-0231,fe766dae-df2b-4,INS010103,2024-03-02 00:00:00,2024-02-27 00:00:00,2024-03-02 00:00:00,4,40000,만기,손상호,0
17510-0232,cf1569d7-4f67-4,INS010103,2024-06-30 00:00:00,2024-06-27 00:00:00,2024-06-30 00:00:00,3,30000,만기,김선영,0
17510-0233,f8cd0855-9054-4,INS010104,2024-04-10 00:00:00,2024-04-05 00:00:00,2024-04-12 00:00:00,7,70000,만기,최명자,0
17510-0234,8c260030-f9ff-4,INS010102,2024-01-01 00:00:00,2023-12-31 00:00:00,2024-01-02 00:00:00,2,20000,만기,최영환,1
17510-0235,8e6915f6-4738-4,INS010102,2024-04-06 00:00:00,2024-04-06 00:00:00,2024-04-09 00:00:00,3,30000,만기,최상호,1
17510-0236,53a90f3f-0257-4,INS010104,2023-12-10 00:00:00,2023-12-09 00:00:00,2023-12-10 00:00:00,1,10000,만기,이성민,1
17510-0237,180c224c-b393-4,INS010102,2024-02-09 00:00:00,2024-02-09 00:00:00,2024-02-11 00:00:00,2,20000,만기,이재호,1
17510-0238,08c10ee0-794e-4,INS010101,2024-08-10 00:00:00,2024-08-09 00:00:00,2024-08-16 00:00:00,7,70000,만기,노영순,1
17510-0239,dc0c5709-43ad-4,INS010103,2024-07-07 00:00:00,2024-07-07 00:00:00,2024-07-11 00:00:00,4,40000,만기,이서준,0
17510-0240,296b215f-fc70-4,INS010104,2023-10-06 00:00:00,2023-10-06 00:00:00,2023-10-13 00:00:00,7,70000,만기,윤하윤,1
17510-0241,e5e637cb-34e6-4,INS010103,2024-06-06 00:00:00,2024-06-02 00:00:00,2024-06-07 00:00:00,5,50000,만기,이중수,1
17510-0242,3ab4a8f0-bd1d-4,INS010102,2024-08-17 00:00:00,2024-08-16 00:00:00,2024-08-17 00:00:00,1,10000,만기,이수민,0
17510-0243,d7df08ff-4d3a-4,INS010101,2024-02-23 00:00:00,2024-02-22 00:00:00,2024-02-23 00:00:00,1,10000,만기,고영일,1
17510-0244,5ca32a04-6d68-4,INS010103,2024-07-23 00:00:00,2024-07-20 00:00:00,2024-07-24 00:00:00,4,40000,만기,우정숙,0
17510-0245,e471c044-0b5e-4,INS010103,2024-09-19 00:00:00,2024-09-13 00:00:00,2024-09-20 00:00:00,7,70000,만기,최미숙,1
17510-0246,d6133004-fe73-4,INS010101,2024-08-09 00:00:00,2024-08-08 00:00:00,2024-08-12 00:00:00,4,40000,만기,우지원,0
17510-0247,1682ba83-d347-4,INS010103,2023-11-24 00:00:00,2023-11-22 00:00:00,2023-11-27 00:00:00,5,50000,만기,최아름,1
17510-0248,f9286d14-8204-4,INS010101,2024-05-15 00:00:00,2024-05-15 00:00:00,2024-05-20 00:00:00,5,50000,만기,김현숙,0
17510-0249,17a79f23-903b-4,INS010103,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-02-03 00:00:00,2,20000,만기,송영식,0
17510-0250,4c1e73a8-06a8-4,INS010102,2024-07-12 00:00:00,2024-07-08 00:00:00,2024-07-14 00:00:00,6,60000,만기,권영식,1
17510-0251,b45b2e8c-25cc-4,INS010103,2024-04-08 00:00:00,2024-04-06 00:00:00,2024-04-12 00:00:00,6,60000,만기,서주원,1
17510-0252,661e70d1-8606-4,INS010104,2024-07-12 00:00:00,2024-07-12 00:00:00,2024-07-14 00:00:00,2,20000,만기,최은서,1
17510-0253,20f0f0a2-d912-4,INS010102,2024-05-18 00:00:00,2024-05-12 00:00:00,2024-05-19 00:00:00,7,70000,만기,김성민,1
17510-0254,7d46a82e-315e-4,INS010101,2023-12-15 00:00:00,2023-12-12 00:00:00,2023-12-18 00:00:00,6,60000,만기,김지우,1
17510-0255,f8dafad3-cbf5-4,INS010101,2024-07-18 00:00:00,2024-07-12 00:00:00,2024-07-19 00:00:00,7,70000,만기,배현지,1
17510-0256,392440ed-4f33-4,INS010101,2023-11-23 00:00:00,2023-11-21 00:00:00,2023-11-23 00:00:00,2,20000,만기,이진호,0
17510-0257,bdbe9a74-91c4-4,INS010103,2024-01-04 00:00:00,2023-12-31 00:00:00,2024-01-05 00:00:00,5,50000,만기,이은정,0
17510-0258,af3f8a8b-5b95-4,INS010101,2023-11-12 00:00:00,2023-11-12 00:00:00,2023-11-13 00:00:00,1,10000,만기,김유진,0
17510-0259,32f17eac-c5fa-4,INS010102,2024-09-19 00:00:00,2024-09-12 00:00:00,2024-09-19 00:00:00,7,70000,만기,박민석,1
17510-0260,9fa4721d-c605-4,INS010103,2024-07-10 00:00:00,2024-07-08 00:00:00,2024-07-11 00:00:00,3,30000,만기,김성수,0
17510-0261,82f5c7dd-d1cd-4,INS010103,2024-01-30 00:00:00,2024-01-26 00:00:00,2024-01-30 00:00:00,4,40000,만기,박지원,1
17510-0262,45bf83d3-eb5d-4,INS010101,2023-11-28 00:00:00,2023-11-26 00:00:00,2023-11-29 00:00:00,3,30000,만기,김정훈,0
17510-0263,46752b1f-2ba2-4,INS010102,2023-11-23 00:00:00,2023-11-21 00:00:00,2023-11-23 00:00:00,2,20000,만기,배순자,0
17510-0264,20720f49-9c69-4,INS010104,2024-08-02 00:00:00,2024-07-31 00:00:00,2024-08-03 00:00:00,3,30000,만기,이현우,1
17510-0265,772400fb-161a-4,INS010102,2024-08-07 00:00:00,2024-08-01 00:00:00,2024-08-07 00:00:00,6,60000,만기,김정웅,0
17510-0266,3013d2ab-5dc3-4,INS010101,2024-03-01 00:00:00,2024-02-23 00:00:00,2024-03-01 00:00:00,7,70000,만기,김정숙,1
17510-0267,944672b8-9fd4-4,INS010101,2023-11-30 00:00:00,2023-11-30 00:00:00,2023-12-02 00:00:00,2,20000,만기,김지후,1
17510-0268,b8226fcc-6106-4,INS010103,2024-08-05 00:00:00,2024-08-04 00:00:00,2024-08-08 00:00:00,4,40000,만기,양현지,1
17510-0269,c66e21a2-d77b-4,INS010101,2024-03-08 00:00:00,2024-03-08 00:00:00,2024-03-14 00:00:00,6,60000,만기,백시우,1
17510-0270,47c30974-08b4-4,INS010101,2024-02-06 00:00:00,2024-02-06 00:00:00,2024-02-08 00:00:00,2,20000,만기,김경자,1
17510-0271,5a7ee4a4-8919-4,INS010102,2024-08-05 00:00:00,2024-08-03 00:00:00,2024-08-05 00:00:00,2,20000,만기,김지현,1
17510-0272,8c01b3cd-e824-4,INS010102,2023-11-19 00:00:00,2023-11-17 00:00:00,2023-11-20 00:00:00,3,30000,만기,임정웅,0
17510-0273,e23e6fdf-6276-4,INS010102,2024-07-04 00:00:00,2024-06-29 00:00:00,2024-07-06 00:00:00,7,70000,만기,이종수,0
17510-0274,896c9b80-c5e4-4,INS010104,2023-10-25 00:00:00,2023-10-22 00:00:00,2023-10-28 00:00:00,6,60000,만기,김성현,1
17510-0275,aea04ac0-725a-4,INS010103,2024-10-03 00:00:00,2024-10-01 00:00:00,2024-10-08 00:00:00,7,70000,만기,김정남,0
17510-0276,c3971cd2-ce40-4,INS010103,2023-10-06 00:00:00,2023-10-06 00:00:00,2023-10-08 00:00:00,2,20000,만기,김정수,0
17510-0277,4cb669f0-098c-4,INS010101,2024-05-07 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,3,30000,만기,권승민,1
17510-0278,93664d78-0b95-4,INS010102,2024-04-27 00:00:00,2024-04-26 00:00:00,2024-04-29 00:00:00,3,30000,만기,이하은,1
17510-0279,fe06b10c-866c-4,INS010101,2024-04-16 00:00:00,2024-04-15 00:00:00,2024-04-18 00:00:00,3,30000,만기,강서연,1
17510-0280,150bfa0d-b64f-4,INS010101,2024-01-19 00:00:00,2024-01-14 00:00:00,2024-01-20 00:00:00,6,60000,만기,송성현,1
17510-0281,993bb36b-6723-4,INS010102,2024-07-13 00:00:00,2024-07-12 00:00:00,2024-07-16 00:00:00,4,40000,만기,주지현,0
17510-0282,392440ed-4f33-4,INS010101,2024-03-11 00:00:00,2024-03-07 00:00:00,2024-03-12 00:00:00,5,50000,만기,이진호,0
17510-0283,6ddaca6a-5619-4,INS010103,2024-05-29 00:00:00,2024-05-26 00:00:00,2024-05-31 00:00:00,5,50000,만기,최성현,0
17510-0284,ff50afef-059e-4,INS010104,2024-08-30 00:00:00,2024-08-30 00:00:00,2024-08-31 00:00:00,1,10000,만기,김하윤,1
17510-0285,afcbca57-2d28-4,INS010104,2024-09-15 00:00:00,2024-09-10 00:00:00,2024-09-17 00:00:00,7,70000,만기,김혜진,1
17510-0286,b5ca18a4-fce9-4,INS010101,2024-05-08 00:00:00,2024-05-02 00:00:00,2024-05-08 00:00:00,6,60000,만기,오현정,1
17510-0287,c4f01781-7d79-4,INS010102,2024-09-16 00:00:00,2024-09-14 00:00:00,2024-09-16 00:00:00,2,20000,만기,송성훈,1
17510-0288,8bb22fc2-9a53-4,INS010101,2024-08-18 00:00:00,2024-08-15 00:00:00,2024-08-22 00:00:00,7,70000,만기,서명숙,1
17510-0289,d520bbc6-4e3b-4,INS010102,2024-06-21 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,5,50000,만기,이민재,1
17510-0290,303309c0-5fa6-4,INS010102,2023-11-21 00:00:00,2023-11-15 00:00:00,2023-11-21 00:00:00,6,60000,만기,권지원,1
17510-0291,2ef0ba8d-60c1-4,INS010101,2024-03-18 00:00:00,2024-03-18 00:00:00,2024-03-20 00:00:00,2,20000,만기,김지원,0
17510-0292,d68ff953-40ba-4,INS010103,2024-02-15 00:00:00,2024-02-13 00:00:00,2024-02-17 00:00:00,4,40000,만기,배영미,1
17510-0293,620af627-80d5-4,INS010102,2024-02-29 00:00:00,2024-02-27 00:00:00,2024-03-01 00:00:00,3,30000,만기,김숙자,0
17510-0294,cf57c296-50ee-4,INS010103,2024-05-10 00:00:00,2024-05-07 00:00:00,2024-05-14 00:00:00,7,70000,만기,김민수,1
17510-0295,66dcc40d-e689-4,INS010101,2024-09-22 00:00:00,2024-09-21 00:00:00,2024-09-22 00:00:00,1,10000,만기,김지훈,1
17510-0296,7d46a82e-315e-4,INS010102,2024-01-20 00:00:00,2024-01-19 00:00:00,2024-01-20 00:00:00,1,10000,만기,김지우,0
17510-0297,95373f7e-ba00-4,INS010102,2023-10-06 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00,1,10000,만기,박정호,1
17510-0298,0dcbac2e-3d01-4,INS010104,2024-04-26 00:00:00,2024-04-25 00:00:00,2024-04-26 00:00:00,1,10000,만기,차현우,0
17510-0299,fbc1569a-1dd4-4,INS010101,2023-12-04 00:00:00,2023-12-02 00:00:00,2023-12-06 00:00:00,4,40000,만기,강진우,1
17510-0300,88928132-5b2d-4,INS010102,2023-10-14 00:00:00,2023-10-12 00:00:00,2023-10-14 00:00:00,2,20000,만기,한성호,1
17510-0301,dde7b79c-6b9e-4,INS010102,2023-12-12 00:00:00,2023-12-09 00:00:00,2023-12-13 00:00:00,4,40000,만기,구경숙,1
17510-0302,c4845692-4454-4,INS010104,2023-12-17 00:00:00,2023-12-15 00:00:00,2023-12-18 00:00:00,3,30000,만기,홍서연,0
17510-0303,aec5b038-acb1-4,INS010104,2024-01-09 00:00:00,2024-01-05 00:00:00,2024-01-11 00:00:00,6,60000,만기,고건우,1
17510-0304,881ebb8f-814f-4,INS010104,2024-02-08 00:00:00,2024-02-08 00:00:00,2024-02-09 00:00:00,1,10000,만기,허성민,0
17510-0305,744307d7-f291-4,INS010101,2024-09-01 00:00:00,2024-08-26 00:00:00,2024-09-02 00:00:00,7,70000,만기,손미숙,1
17510-0306,eaadf8a5-55f1-4,INS010102,2024-03-12 00:00:00,2024-03-06 00:00:00,2024-03-13 00:00:00,7,70000,만기,김정웅,1
17510-0307,0be71e94-9fca-4,INS010102,2024-06-15 00:00:00,2024-06-14 00:00:00,2024-06-19 00:00:00,5,50000,만기,최채원,1
17510-0308,130a9161-f5ad-4,INS010102,2024-03-08 00:00:00,2024-03-07 00:00:00,2024-03-09 00:00:00,2,20000,만기,김서준,0
17510-0309,238efe7f-f25a-4,INS010104,2024-01-09 00:00:00,2024-01-08 00:00:00,2024-01-10 00:00:00,2,20000,만기,송경희,1
17510-0310,f40156d1-9202-4,INS010104,2024-09-22 00:00:00,2024-09-22 00:00:00,2024-09-23 00:00:00,1,10000,만기,김명자,1
17510-0311,4e077795-50f9-4,INS010103,2024-08-20 00:00:00,2024-08-20 00:00:00,2024-08-23 00:00:00,3,30000,만기,박성진,0
17510-0312,9a829094-5f3c-4,INS010103,2024-08-02 00:00:00,2024-07-30 00:00:00,2024-08-02 00:00:00,3,30000,만기,김현우,1
17510-0313,7d149b17-1013-4,INS010101,2024-05-04 00:00:00,2024-05-03 00:00:00,2024-05-04 00:00:00,1,10000,만기,박영수,1
17510-0314,4303423e-b248-4,INS010103,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-03 00:00:00,1,10000,만기,류서연,0
17510-0315,467e194c-e22a-4,INS010104,2023-11-06 00:00:00,2023-11-05 00:00:00,2023-11-07 00:00:00,2,20000,만기,권민지,0
17510-0316,e0a48a2d-d05c-4,INS010104,2024-05-26 00:00:00,2024-05-22 00:00:00,2024-05-29 00:00:00,7,70000,만기,장상철,0
17510-0317,64c02872-661b-4,INS010101,2024-08-26 00:00:00,2024-08-25 00:00:00,2024-08-28 00:00:00,3,30000,만기,박영수,1
17510-0318,03c6ed1d-fd5f-4,INS010102,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-08-01 00:00:00,6,60000,만기,한은영,1
17510-0319,3f2b691d-d895-4,INS010102,2024-02-02 00:00:00,2024-01-31 00:00:00,2024-02-07 00:00:00,7,70000,만기,강재현,0
17510-0320,0729555f-3af8-4,INS010102,2024-09-13 00:00:00,2024-09-12 00:00:00,2024-09-13 00:00:00,1,10000,만기,김준서,1
17510-0321,62a44a32-358d-4,INS010104,2023-10-13 00:00:00,2023-10-13 00:00:00,2023-10-15 00:00:00,2,20000,만기,이지연,0
17510-0322,293eb44b-6417-4,INS010101,2024-02-07 00:00:00,2024-02-02 00:00:00,2024-02-07 00:00:00,5,50000,만기,김은서,1
17510-0323,69327e85-0d7b-4,INS010104,2024-02-24 00:00:00,2024-02-23 00:00:00,2024-02-29 00:00:00,6,60000,만기,이예진,0
17510-0324,37aba2d1-a37a-4,INS010102,2024-09-11 00:00:00,2024-09-08 00:00:00,2024-09-11 00:00:00,3,30000,만기,이정훈,0
17510-0325,edfc88c5-e55c-4,INS010102,2024-07-11 00:00:00,2024-07-08 00:00:00,2024-07-11 00:00:00,3,30000,만기,김서연,1
17510-0326,270d672e-0a8b-4,INS010101,2024-03-12 00:00:00,2024-03-10 00:00:00,2024-03-14 00:00:00,4,40000,만기,이미경,1
17510-0327,69dc7616-a46e-4,INS010101,2024-04-19 00:00:00,2024-04-16 00:00:00,2024-04-20 00:00:00,4,40000,만기,이정희,0
17510-0328,e841a5b8-930c-4,INS010103,2023-11-09 00:00:00,2023-11-05 00:00:00,2023-11-12 00:00:00,7,70000,만기,강현정,1
17510-0329,4b49ea07-c28b-4,INS010101,2024-03-18 00:00:00,2024-03-17 00:00:00,2024-03-23 00:00:00,6,60000,만기,안선영,1
17510-0330,5f314ca1-65ec-4,INS010101,2024-03-26 00:00:00,2024-03-23 00:00:00,2024-03-26 00:00:00,3,30000,만기,문성현,0
17510-0331,3013d2ab-5dc3-4,INS010101,2024-07-26 00:00:00,2024-07-25 00:00:00,2024-07-27 00:00:00,2,20000,만기,김정숙,1
17510-0332,3b32686e-1e13-4,INS010104,2024-07-16 00:00:00,2024-07-11 00:00:00,2024-07-16 00:00:00,5,50000,만기,박경숙,0
17510-0333,cacb01f8-9911-4,INS010102,2024-01-24 00:00:00,2024-01-24 00:00:00,2024-01-26 00:00:00,2,20000,만기,최성훈,0
17510-0334,467192c5-b6f8-4,INS010102,2024-04-13 00:00:00,2024-04-13 00:00:00,2024-04-20 00:00:00,7,70000,만기,한영희,0
17510-0335,1f1cbe44-0d5f-4,INS010104,2024-01-30 00:00:00,2024-01-26 00:00:00,2024-02-02 00:00:00,7,70000,만기,이보람,1
17510-0336,7be23004-0983-4,INS010102,2024-07-26 00:00:00,2024-07-25 00:00:00,2024-07-28 00:00:00,3,30000,만기,유영일,1
17510-0337,84ff6921-f1af-4,INS010101,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-21 00:00:00,3,30000,만기,강영미,0
17510-0338,22f1b38b-bf51-4,INS010103,2024-09-10 00:00:00,2024-09-06 00:00:00,2024-09-11 00:00:00,5,50000,만기,이명숙,1
17510-0339,d82ea905-d64e-4,INS010103,2024-05-13 00:00:00,2024-05-13 00:00:00,2024-05-16 00:00:00,3,30000,만기,박현숙,0
17510-0340,8ee9cf20-d125-4,INS010101,2024-06-03 00:00:00,2024-05-31 00:00:00,2024-06-05 00:00:00,5,50000,만기,윤광수,1
17510-0341,41fd5f23-5a1d-4,INS010102,2024-01-08 00:00:00,2024-01-08 00:00:00,2024-01-10 00:00:00,2,20000,만기,백옥순,0
17510-0342,1a979216-f24f-4,INS010104,2024-04-15 00:00:00,2024-04-14 00:00:00,2024-04-16 00:00:00,2,20000,만기,고지민,0
17510-0343,a3e95330-5a30-4,INS010103,2024-07-13 00:00:00,2024-07-11 00:00:00,2024-07-13 00:00:00,2,20000,만기,이지우,0
17510-0344,34726108-6ce5-4,INS010103,2024-02-15 00:00:00,2024-02-15 00:00:00,2024-02-17 00:00:00,2,20000,만기,박정호,1
17510-0345,38e6df2d-2575-4,INS010104,2024-05-09 00:00:00,2024-05-09 00:00:00,2024-05-11 00:00:00,2,20000,만기,한준혁,0
17510-0346,8fd9950f-5262-4,INS010101,2024-08-31 00:00:00,2024-08-30 00:00:00,2024-09-01 00:00:00,2,20000,만기,홍성수,1
17510-0347,9636e85b-8788-4,INS010102,2024-09-15 00:00:00,2024-09-14 00:00:00,2024-09-18 00:00:00,4,40000,만기,조지은,1
17510-0348,79c84aab-160b-4,INS010101,2024-07-10 00:00:00,2024-07-10 00:00:00,2024-07-14 00:00:00,4,40000,만기,김지아,0
17510-0349,91c77cd9-dfc3-4,INS010101,2024-07-29 00:00:00,2024-07-24 00:00:00,2024-07-31 00:00:00,7,70000,만기,민지훈,1
17510-0350,2f92b0dd-22a8-4,INS010101,2024-09-03 00:00:00,2024-09-03 00:00:00,2024-09-10 00:00:00,7,70000,만기,김서현,0
17510-0351,f66cb450-db77-4,INS010104,2023-10-21 00:00:00,2023-10-21 00:00:00,2023-10-23 00:00:00,2,20000,만기,송지아,0
17510-0352,65fca040-4775-4,INS010104,2024-09-16 00:00:00,2024-09-16 00:00:00,2024-09-17 00:00:00,1,10000,만기,김준서,0
17510-0353,da7a61f7-161c-4,INS010102,2024-06-11 00:00:00,2024-06-09 00:00:00,2024-06-11 00:00:00,2,20000,만기,김준혁,0
17510-0354,6e1f3bea-3589-4,INS010101,2024-06-24 00:00:00,2024-06-18 00:00:00,2024-06-24 00:00:00,6,60000,만기,이유진,0
17510-0355,3eaf64ce-c99b-4,INS010102,2024-06-03 00:00:00,2024-06-01 00:00:00,2024-06-04 00:00:00,3,30000,만기,손옥순,1
17510-0356,b50e3f7b-c49b-4,INS010101,2024-06-17 00:00:00,2024-06-16 00:00:00,2024-06-20 00:00:00,4,40000,만기,곽정식,1
17510-0357,eedb9b03-cb7a-4,INS010104,2024-09-13 00:00:00,2024-09-06 00:00:00,2024-09-13 00:00:00,7,70000,만기,김정희,1
17510-0358,a0920f9d-bd7d-4,INS010104,2024-08-11 00:00:00,2024-08-10 00:00:00,2024-08-13 00:00:00,3,30000,만기,한영순,1
17510-0359,130a9161-f5ad-4,INS010101,2024-03-06 00:00:00,2024-03-02 00:00:00,2024-03-07 00:00:00,5,50000,만기,김서준,0
17510-0360,3f2b691d-d895-4,INS010104,2024-01-29 00:00:00,2024-01-27 00:00:00,2024-01-31 00:00:00,4,40000,만기,강재현,1
17510-0361,5a475afd-d1c2-4,INS010104,2024-05-31 00:00:00,2024-05-31 00:00:00,2024-06-03 00:00:00,3,30000,만기,최정식,0
