member_id,password,name,identification_number,birth_date,gender,phone_number,email,point,fraud_count
aae9ceb4-7a8d-4,P4RLy8ax^N,오영철,0308063321529,2003-08-06,M,051-500-7858,jihunbag@example.org,598,1
be522f72-d147-4,@&25STJc&g,김서연,8811181733867,1988-11-18,M,018-785-0459,li@example.net,963,0
464a998e-0d58-4,z)+6MDmnqZ,강재현,9901201844810,1999-01-20,F,010-7839-3891,munboram@example.org,283,1
ec5d6b05-d246-4,pZAIn4Lpt(,박영순,9407021470877,1994-07-02,F,054-392-6321,nbag@example.org,670,1
ee665ec9-7815-4,(7Zt%TDxfY,이미영,9611161684901,1996-11-16,M,055-268-1202,gwangsu02@example.com,233,1
32ba6273-907d-4,A_n9guDo(l,박재호,9804071458286,1998-04-07,M,063-721-2211,siu48@example.org,249,0
cb4fa5c6-e2c0-4,AnKuJdvo@3,류상훈,9909031050246,1999-09-03,F,055-339-7689,seonghyeon06@example.org,61,0
5e607c61-1fc7-4,Si#!3J2hd4,박지훈,9003221591426,1990-03-22,F,011-529-7493,rgim@example.net,678,1
f8687879-d867-4,5@J6EefE(!,황성현,9708161592355,1997-08-16,M,032-942-8672,jihunbag@example.org,589,0
47cbff9a-5eba-4,@_7UvA!afc,송지아,9307241655862,1993-07-24,F,061-426-5786,yejin33@example.org,896,0
046a19f8-0122-4,lP*0VKEiR+,손경자,9902211463087,1999-02-21,M,055-636-6011,iyeongsun@example.com,313,0
0140600a-7733-4,VuT#5TYqKl,이성훈,9801221049009,1998-01-22,M,041-299-2295,ggo@example.net,527,0
769e3258-6375-4,*3rEdrlaTQ,성진우,9206121518940,1992-06-12,M,018-041-4389,kcoe@example.net,60,0
f5cc1fe4-6bf3-4,#v6+V#S)J3,최민석,9002281851942,1990-02-28,F,02-2588-5033,ujini@example.org,804,0
55c4b857-a8e8-4,#(5J7Nh08^,차영진,9511191390685,1995-11-19,F,010-2900-9413,yeongjagim@example.net,764,0
60cefa71-0b07-4,q&3YGKxrBp,김채원,0207223671807,2002-07-22,F,011-419-5434,zsong@example.net,695,0
634d876c-4494-4,@&Ic8n1@A4,김성현,8502121175866,1985-02-12,M,041-300-4666,jinu45@example.org,546,0
69984d2e-e42e-4,0oPRjDd&$7,이성민,9910011266500,1999-10-01,M,055-092-7246,li@example.net,362,0
9feb0aba-5dbf-4,@!1Ls+Qowy,김준혁,0203263749754,2002-03-26,M,070-5515-1875,munjuweon@example.com,372,0
b068e268-e925-4,$9ORHk5Bvv,김서준,8303161076453,1983-03-16,M,016-158-0802,miyeong37@example.com,381,0
4528dd2f-50a3-4,pDW+PwK$_0,황현주,9704201813642,1997-04-20,M,017-977-8261,yangujin@example.net,429,2
11ec7005-d571-4,*IFKEK#hb1,장민석,0210123972964,2002-10-12,M,055-386-9202,caeweon78@example.org,834,0
58864185-14cb-4,Z!ew4M$o)%,권윤서,9809221459569,1998-09-22,F,017-670-8686,pi@example.org,736,1
3f83e5df-5afa-4,@kp7cMFk+N,송상현,9302131303758,1993-02-13,M,010-8431-6900,sangceol30@example.org,570,3
42ef2c0a-1fdf-4,Jl4)jPjuG^,곽성현,9412081773122,1994-12-08,F,02-3166-3792,miyeonggim@example.net,791,2
8c138164-8cca-4,j7RI)bM7#H,강영미,9906051099862,1999-06-05,F,064-768-8400,seonghun81@example.net,475,0
2188b33f-bda5-4,NRdYaS!y#3,박지아,8501091754696,1985-01-09,M,061-771-2944,ugim@example.org,980,0
27fc5a4a-b4e7-4,Wq)75OCkP&,조영숙,9707161430649,1997-07-16,F,042-802-8854,seonghyeon06@example.org,931,0
d121d7bf-3ad9-4,HRGK_ESp$9,김도윤,0010193765592,2000-10-19,F,055-754-1649,pi@example.org,315,0
cb6ad21e-283c-4,%16NVBlcW(,이은주,9010151283417,1990-10-15,M,031-640-2329,gimjungsu@example.org,257,0
77a50eca-bd7d-4,9MROy5hb^w,안현지,8802061587908,1988-02-06,M,044-198-4393,yeongceol68@example.org,987,0
c5ab77eb-ec96-4,Zmd28GRa@(,강성훈,9911231634095,1999-11-23,M,044-544-6466,misug28@example.net,676,0
dfb85906-67b1-4,fN8Fvkvj%9,이도현,0211113513186,2002-11-11,M,011-432-2149,mgim@example.net,961,3
60b522e2-36b0-4,G+4hAnY%N@,이재현,8907231943281,1989-07-23,F,041-633-5691,donghyeonhwang@example.net,820,0
1e445049-39f1-4,F2SSvt40#Z,박민수,0509073386260,2005-09-07,F,018-245-8373,miyeonggim@example.net,257,0
5cfbc0f6-db44-4,m&!R81If+S,노성훈,0102013744506,2001-02-01,M,054-407-5899,yunseojang@example.org,634,0
00e3f91b-a70d-4,*!ip7RbRN2,손옥순,9001071902138,1990-01-07,F,019-613-3470,iyun@example.com,927,0
71337944-6e94-4,jk5_jDluX^,이서영,9507231511351,1995-07-23,M,062-239-5406,dgang@example.com,183,0
60264a3b-b8a1-4,P(4nuNgwuZ,김정웅,9609261378991,1996-09-26,F,011-849-0844,yeongho70@example.com,578,0
0759039e-0ff5-4,_hE%MyxJ$2,황진우,9309081854867,1993-09-08,M,054-991-5207,sangceol30@example.org,579,0
63f726b3-9ddc-4,)8QLdSolgV,배은영,9501211615480,1995-01-21,M,010-1241-6319,iyujin@example.org,380,0
010c889b-c031-4,$KzShZQU+7,송지현,0103043358058,2001-03-04,M,043-550-8550,gyun@example.org,586,0
19c770a3-a27b-4,v(1w!TQl(#,윤민지,8804111110157,1988-04-11,F,070-0408-4157,vi@example.org,643,0
c7d9e268-6a73-4,uoMYshmQ$5,전도윤,8812131755027,1988-12-13,M,043-338-8887,oyejin@example.net,556,0
7ec6ef85-8b0e-4,Xz!$6%GWy_,장지영,9306051650769,1993-06-05,M,043-866-0957,yunminji@example.net,365,0
b905ea68-0a5e-4,&TAg(s&j81,이승현,9408261735990,1994-08-26,M,061-307-5612,kyun@example.org,791,1
b623a934-2548-4,gx1VAs8n&F,윤진호,8309031319267,1983-09-03,M,016-851-0058,siu85@example.net,905,0
58b0d3de-1afd-4,A)1VPgPi0^,박민준,9611101991070,1996-11-10,M,062-587-3500,zgu@example.net,912,2
266093f4-4582-4,&8x6a@Bvb7,박지원,9603231072362,1996-03-23,M,031-070-6560,seongho41@example.net,209,0
40bd3bcc-23e0-4,_$2F3&m8h(,이민서,9303181031280,1993-03-18,M,070-6991-5257,dji@example.net,410,0
a420fa0e-251b-4,(dZuB2q#0q,김성호,8711241879078,1987-11-24,F,041-114-7284,eungyeong68@example.com,277,0
12ecdb00-9ce9-4,q$9_4Gm*_g,김영자,8701251727313,1987-01-25,F,070-9498-3518,jeongunggim@example.org,31,3
d133478f-97b1-4,p&O0Whb0_A,김서연,9606261616269,1996-06-26,F,016-040-1000,jiweongim@example.org,319,0
94796a91-4237-4,(slXyDBr4S,이수민,9303141848161,1993-03-14,F,044-274-8589,minjun33@example.net,949,0
8e2dfd19-c5c9-4,bjj0Geo$^2,박성수,0111013874697,2001-11-01,F,051-995-5594,eungyeong68@example.com,364,3
a08963f5-e32e-4,*gGMF#e8X8,김옥순,9608171830533,1996-08-17,F,017-632-6868,hyejin67@example.org,981,0
385c9722-efaf-4,OS$T5XXcC3,김정훈,9905141644203,1999-05-14,M,055-336-0368,jiyeonggo@example.org,626,1
8b64a0e5-cb3f-4,Bt2u7GEy@z,이순자,0008073887709,2000-08-07,F,019-642-2385,bagseongho@example.com,891,0
58450a1f-442c-4,^9^UtsI%u6,최종수,8601011913918,1986-01-01,M,062-444-2667,yyun@example.org,155,0
58b029cb-9be5-4,$BSiVeq@8K,이동현,9807191423499,1998-07-19,F,053-890-9813,gi@example.net,300,1
2ada8370-6e39-4,1R$T1@Ov(9,지상호,9705051438633,1997-05-05,M,063-277-5103,sonjeongho@example.net,520,0
79928579-af39-4,+7YT%dZWe0,김서준,9303281495343,1993-03-28,M,043-883-5649,vbag@example.org,536,2
6b1ccbe3-fe03-4,g)&8d7VcKO,홍상훈,8810231174830,1988-10-23,F,019-737-8122,jiweonbag@example.com,387,0
1fd13253-ee72-4,XrI(7aXdA_,최민수,9207151856448,1992-07-15,F,032-181-2370,yunminji@example.net,867,3
bd57c3b9-17ef-4,7Vw1Lbng%Y,한도윤,8311111940051,1983-11-11,F,031-726-6324,hayunryu@example.net,862,2
65721bf2-e837-4,f85PGnjw+K,김현숙,9506201775822,1995-06-20,M,042-929-8714,wgim@example.com,404,1
63a3d39d-f72a-4,(k5$8P(mdC,안서영,9310081123447,1993-10-08,F,033-581-8941,ygang@example.com,231,0
06a90b54-0787-4,5%6RUqM)HC,김민석,9305021823955,1993-05-02,M,062-890-0689,ecoe@example.net,494,0
ba2d573a-8d48-4,Jo96$HLc@B,곽은경,8702211743660,1987-02-21,F,052-204-4605,vi@example.org,62,1
9dc27c21-aead-4,!ABF6Oalz6,문성진,9207031735027,1992-07-03,F,017-872-7483,kyun@example.org,694,0
7b9bcdef-deaf-4,PBA$4JLzLb,김은서,9507171022371,1995-07-17,M,055-304-6893,jiyeongan@example.com,70,0
44edd11a-fc7a-4,4&9RHSLkN7,김혜진,9909011085150,1999-09-01,M,063-829-9485,jeongsig28@example.com,481,2
627e3517-cc3a-4,C^20rVnrYR,최건우,9309031934403,1993-09-03,F,019-151-8527,eunyeongan@example.net,652,0
b16173a3-d802-4,M88Ny2yg!Q,김성훈,8703251350075,1987-03-25,F,02-6212-9484,jeongsuncoe@example.com,47,0
ef0277d2-62d5-4,d%6OOOQvhf,강영환,9701171028137,1997-01-17,M,062-148-1643,ijeongnam@example.net,60,0
ea5d84c0-1c19-4,@T6&Gkx*7s,최정남,9204151020273,1992-04-15,F,018-732-9994,gyeonghyibag@example.net,97,3
f801dac4-dd49-4,)67Xs2A%$m,윤종수,9311281586979,1993-11-28,M,02-5519-0610,seunghyeono@example.com,253,0
7302590a-142a-4,@VdIvZp^h0,고재현,9002091676244,1990-02-09,F,070-5075-6749,jeongsuncoe@example.com,5,0
dff573b9-3021-4,^F6VwRe0tw,양준혁,9904271337016,1999-04-27,F,044-248-8883,ei@example.com,914,0
7747bb82-702a-4,eS03hDdy%&,이예지,8302161057704,1983-02-16,F,032-876-5026,yeongceol68@example.org,207,0
7c4de0b7-10a5-4,Z$8FZ8HbPh,송경희,0103203844811,2001-03-20,F,02-5269-3063,donghyeonhwang@example.net,988,0
e2d549fd-bfb4-4,jujHc4Qh%5,윤동현,9607171159446,1996-07-17,F,061-879-0332,pi@example.org,459,0
ba1ea4aa-4f80-4,i0wU!_1w@7,김예진,9007141641288,1990-07-14,F,064-718-5860,gimyeonghyi@example.org,829,0
5e47b547-d288-4,E%LSu#3k$3,김영수,9312271052684,1993-12-27,M,051-771-7396,jeongja09@example.net,714,0
01bbe4cc-6608-4,@vSUuPJxZ4,한영일,9006221000353,1990-06-22,M,044-035-2795,gimeungyeong@example.org,211,0
30f8eafd-e872-4,M)%3P$mPvl,전명자,9701071992588,1997-01-07,F,033-251-4132,coejeongsu@example.net,428,0
d3330d5d-b120-4,6aYr8HQM(e,이진호,9502231726905,1995-02-23,M,018-913-9208,ei@example.com,600,3
ae8f2409-efbc-4,94(7TFTl02,서승현,9408111004389,1994-08-11,M,043-332-3921,migyeongyun@example.net,730,0
1ee05a58-2fd8-4,Mj+X6QkdDl,김성민,8707201797335,1987-07-20,F,032-535-6414,seongmingim@example.org,941,2
40ced169-91a8-4,(9g+gQRhF0,이도윤,9110121868464,1991-10-12,F,018-600-0115,minji27@example.org,501,0
f28cf558-eef5-4,Tr0x6MrD__,윤현준,9110041004686,1991-10-04,M,032-533-6746,zgim@example.net,671,0
0940fb9e-60b0-4,H+B2Kc_izh,안성수,9812021698057,1998-12-02,M,053-100-4021,bagareum@example.com,371,0
8e0eda45-0c1d-4,)mJ2iRbC(4,김현정,9009111990037,1990-09-11,F,064-765-5834,hyeonjunbag@example.com,508,0
1e6f264e-750e-4,%B6J$Pym$7,백시우,9312091491041,1993-12-09,M,041-368-1370,dgim@example.net,242,0
e7678ff0-f207-4,)*7jnCvE4e,이옥순,8809281953276,1988-09-28,M,061-729-0875,jiyeongan@example.com,903,1
86f9ce9a-9843-4,_w%88uHzhQ,이준호,8406271012116,1984-06-27,F,011-499-3260,yeongsugim@example.net,395,1
a9e65f0a-a9a1-4,#gVzASbZr5,조하윤,9603111708345,1996-03-11,M,033-126-6310,gyeongsui@example.com,173,0
33b41fea-111b-4,p7IHu2Gyp^,김지아,9707171944168,1997-07-17,F,054-646-4983,hyeonjibag@example.net,83,0
38b6a15e-283c-4,(8F5%DNddg,오영환,9912271453965,1999-12-27,M,018-382-2569,jiyeonggo@example.org,2,0
56b4c992-6764-4,_$73An!CxT,전경숙,9511161031419,1995-11-16,F,032-872-0891,jaehoi@example.net,443,0
a8007b11-9acd-4,+Y5(LYb3#d,송우진,9601091196385,1996-01-09,M,062-842-1390,kcoe@example.net,155,0
e1f5f1bb-6f53-4,!4BY&Ssk*P,박지원,9308031861828,1993-08-03,M,010-5042-0619,yeongho02@example.net,458,0
3ca154f1-a316-4,l5SizXeb*q,김성수,9504061529046,1995-04-06,F,062-126-2124,mgim@example.com,863,0
8e1e4a07-4425-4,%MkJz0Wqy@,강진우,9601071817237,1996-01-07,F,043-355-5504,iyeongsun@example.com,12,2
d5e6e328-aeb8-4,(b^n8MWbx3,한준혁,8907041439631,1989-07-04,M,043-949-1441,mijeongbag@example.org,122,0
977ec69b-79ce-4,W)1@STklem,엄지현,9907241340158,1999-07-24,M,061-967-6708,gyeongsugyun@example.org,579,0
7f585a2c-3df0-4,+(kGEGp^M6,김경자,9201131021217,1992-01-13,F,051-759-5992,nhong@example.com,221,0
8678278c-c348-4,ai_BpVYl%7,김승민,9710061416545,1997-10-06,M,042-155-1017,bagareum@example.com,926,1
2492597a-f647-4,)mApgp8%a8,최현숙,9111081366291,1991-11-08,M,044-262-4324,gimhayun@example.net,228,0
d0b9cdc2-aa2b-4,t^C6etOgzG,이준혁,8805231646006,1988-05-23,F,016-468-4325,coejeongsu@example.net,287,0
50629586-5aa3-4,*53!PJCZYe,최예은,9601261610190,1996-01-26,F,031-872-6007,yangyeongmi@example.com,45,0
13a5c5f1-0bd4-4,!RMjk!ti4w,배순옥,9201131898271,1992-01-13,M,070-1984-2265,ggweon@example.com,586,0
3bc4df83-0737-4,Dr6ZBtC%w#,송종수,9401141333011,1994-01-14,M,052-435-2599,gimjungsu@example.org,794,0
b80de49c-b350-4,9l_33Bhx(C,최영환,9811261375855,1998-11-26,M,055-563-4930,sangceol30@example.org,445,0
0dee3f76-a708-4,ekf5tSuT%z,이지우,9307131976520,1993-07-13,M,054-823-5450,hanhayun@example.org,820,0
d5933747-5e49-4,AI1QQanwJ),주현주,9304131627488,1993-04-13,M,062-428-5068,gwangsu02@example.com,426,3
9368b6e7-f76c-4,^N2RrGe$4d,최준영,9206071065213,1992-06-07,F,043-388-5982,munboram@example.org,933,2
f0e93495-0b6f-4,mfC2RguW+!,황경수,9507221552393,1995-07-22,F,019-488-2160,jinu45@example.org,111,0
ba36a8c3-2dd6-4,41xrzTqC^$,하수빈,9407251989340,1994-07-25,M,018-895-8868,zgu@example.net,601,0
8cc10dda-a881-4,Dg*2KIDmyD,김은서,0005123585967,2000-05-12,M,010-8741-9947,misug28@example.net,357,0
8a6026ae-0ffb-4,%W&q7UkEoA,이숙자,9602081553058,1996-02-08,M,042-994-1066,jihyeoncoe@example.org,383,0
